interfaceFqn	status	reason	path
org.apache.hadoop.hbase.security.access.PermissionJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/PermissionJVMInterface.java
org.apache.hadoop.hbase.quotas.SnapshotQuotaObserverChoreJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/SnapshotQuotaObserverChoreJVMInterface.java
org.apache.hadoop.hbase.ClusterMetricsJVMInterface	skipped	interface	
org.apache.hadoop.hbase.shaded.protobuf.generated.CompactionStateJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.client.TableDescriptorJVMInterface	skipped	interface	
org.apache.hadoop.hbase.procedure2.store.ProcedureStoreJVMInterface	skipped	interface	
org.apache.hadoop.hbase.client.ColumnFamilyDescriptorJVMInterface	skipped	interface	
org.apache.hadoop.hbase.quotas.SpaceQuotaSnapshotNotifierJVMInterface	skipped	interface	
org.apache.hadoop.hbase.shaded.protobuf.generated.SnapshotDescriptionJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.client.MasterSwitchTypeJVMInterface	skipped	enum	
org.apache.hadoop.hbase.master.ClusterSchemaJVMInterface	skipped	interface	
org.apache.hadoop.hbase.client.CompactionStateJVMInterface	skipped	enum	
org.apache.hadoop.hbase.master.LoadBalancerJVMInterface	skipped	interface	
org.apache.hadoop.hbase.wal.WALJVMInterface	skipped	interface	
org.apache.hadoop.hbase.regionserver.throttle.ThroughputControllerJVMInterface	skipped	interface	
org.apache.hadoop.hbase.quotas.RegionSizeStoreJVMInterface	skipped	interface	
org.apache.hadoop.hbase.ipc.RpcServerInterfaceJVMInterface	skipped	interface	
org.apache.hadoop.hbase.CoordinatedStateManagerJVMInterface	skipped	interface	
org.apache.hadoop.hbase.regionserver.RegionStateTransitionContextJVMInterface	skipped	inner-class-no-implementation	
org.apache.hadoop.hbase.shaded.protobuf.generated.RegionStoreSequenceIdsJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.client.ConnectionJVMInterface	skipped	interface	
org.apache.hadoop.hbase.TableDescriptorsJVMInterface	skipped	interface	
org.apache.hadoop.hbase.shaded.protobuf.generated.RegionLoadJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.regionserver.ReplicationSourceServiceJVMInterface	skipped	interface	
org.apache.hadoop.hbase.client.ClusterConnectionJVMInterface	skipped	interface	
org.apache.hadoop.hbase.regionserver.PostOpenDeployContextJVMInterface	skipped	inner-class-no-implementation	
org.apache.hadoop.hbase.client.StateJVMInterface	skipped	enum	
org.apache.hadoop.hbase.master.locking.MasterLockJVMInterface	skipped	inner-class-no-implementation	
org.apache.hadoop.hbase.procedure2.LockTypeJVMInterface	skipped	enum	
org.apache.hadoop.hbase.master.locking.RemoteLocksJVMInterface	skipped	inner-class-no-implementation	
org.apache.hadoop.hbase.client.ResultScannerJVMInterface	skipped	interface	
org.apache.hadoop.hbase.master.region.UpdateMasterRegionJVMInterface	skipped	interface	
org.apache.hadoop.hbase.regionserver.FlushResultJVMInterface	skipped	interface	
org.apache.hadoop.hbase.shaded.protobuf.generated.ForeignExceptionMessageJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ListTableDescriptorsByStateResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ListTableDescriptorsByStateRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.LogEntryJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.LogRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.LockHeartbeatResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.LockHeartbeatRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ReportProcedureDoneResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ReportProcedureDoneRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.UnassignRegionResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.UnassignRegionRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetProceduresResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetProceduresRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.DecommissionRegionServersResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.DecommissionRegionServersRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ListTableNamesByStateResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ListTableNamesByStateRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetLastFlushedSequenceIdResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetLastFlushedSequenceIdRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetNamespaceDescriptorResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetNamespaceDescriptorRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.SetSplitOrMergeEnabledResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.SetSplitOrMergeEnabledRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetCompletedSnapshotsResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetCompletedSnapshotsRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.MajorCompactionTimestampResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.MajorCompactionTimestampRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetReplicationPeerConfigResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetReplicationPeerConfigRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetTableNamesResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetTableNamesRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.AssignsResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.AssignsRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GrantResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GrantRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.TruncateTableResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.TruncateTableRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.RegionSpaceUseReportResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.RegionSpaceUseReportRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ListNamespaceDescriptorsResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ListNamespaceDescriptorsRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ListTableNamesByNamespaceResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ListTableNamesByNamespaceRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.MajorCompactionTimestampForRegionRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.IsCatalogJanitorEnabledResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.IsCatalogJanitorEnabledRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.UnassignsResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.UnassignsRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.SecurityCapabilitiesResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.SecurityCapabilitiesRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetClusterStatusResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetClusterStatusRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.RestoreSnapshotResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.RestoreSnapshotRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.AssignRegionResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.AssignRegionRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ModifyColumnResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ModifyColumnRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.IsReplicationPeerModificationEnabledResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.IsReplicationPeerModificationEnabledRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetTableStateResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetTableStateRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.RunCleanerChoreResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.RunCleanerChoreRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.FileArchiveNotificationResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.FileArchiveNotificationRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetSpaceQuotaRegionSizesResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetSpaceQuotaRegionSizesRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.UpdateReplicationPeerConfigResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.UpdateReplicationPeerConfigRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ExecProcedureResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ExecProcedureRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetLiveRegionServersResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetLiveRegionServersRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.EnableTableResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.EnableTableRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetReplicationPeerModificationProceduresResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetReplicationPeerModificationProceduresRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.StopMasterResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.StopMasterRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.SetRegionStateInMetaResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.SetRegionStateInMetaRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.FixMetaResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.FixMetaRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.IsMasterRunningResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.IsMasterRunningRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetQuotaStatesResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetQuotaStatesRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.LockResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.LockRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.IsNormalizerEnabledResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.IsNormalizerEnabledRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.DisableReplicationPeerResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.DisableReplicationPeerRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ReplicationPeerModificationSwitchResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ReplicationPeerModificationSwitchRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetSchemaAlterStatusResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetSchemaAlterStatusRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ModifyTableResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ModifyTableRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ModifyNamespaceResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ModifyNamespaceRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.BypassProcedureResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.BypassProcedureRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.DeleteNamespaceResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.DeleteNamespaceRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.RegionServerReportResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.RegionServerReportRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.AddReplicationPeerResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.AddReplicationPeerRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.IsBalancerEnabledResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.IsBalancerEnabledRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.EnableCatalogJanitorResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.EnableCatalogJanitorRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.CreateTableResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.CreateTableRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ShutdownResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ShutdownRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.EnableReplicationPeerResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.EnableReplicationPeerRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.RunCatalogScanResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.RunCatalogScanRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.IsRpcThrottleEnabledResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.IsRpcThrottleEnabledRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ScheduleSCPsForUnknownServersResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ScheduleSCPsForUnknownServersRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.SwitchRpcThrottleResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.SwitchRpcThrottleRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.IsSnapshotCleanupEnabledResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.IsSnapshotCleanupEnabledRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.BalanceResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.BalanceRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetRegionInfoResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetRegionInfoRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.HasUserPermissionsResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.HasUserPermissionsRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.MoveRegionResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.MoveRegionRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ReportRegionStateTransitionResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ReportRegionStateTransitionRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ListTableDescriptorsByNamespaceResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ListTableDescriptorsByNamespaceRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.CompactRegionResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.CompactRegionRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.NormalizeResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.NormalizeRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.SetTableStateInMetaRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.IsSplitOrMergeEnabledResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.IsSplitOrMergeEnabledRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ListDecommissionedRegionServersResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ListDecommissionedRegionServersRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.SetBalancerRunningResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.SetBalancerRunningRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetReplicationPeerStateResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetReplicationPeerStateRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.AbortProcedureResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.AbortProcedureRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetCachedFilesListResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetCachedFilesListRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.MergeTableRegionsResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.MergeTableRegionsRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ReportRSFatalErrorResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ReportRSFatalErrorRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.IsInMaintenanceModeResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.IsInMaintenanceModeRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.SetCleanerChoreRunningResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.SetCleanerChoreRunningRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ModifyTableStoreFileTrackerResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ModifyTableStoreFileTrackerRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.SplitTableRegionResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.SplitTableRegionRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.RegionServerStartupResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.RegionServerStartupRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.SetNormalizerRunningResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.SetNormalizerRunningRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.RemoveReplicationPeerResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.RemoveReplicationPeerRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.DeleteColumnResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.DeleteColumnRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetProcedureResultResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetProcedureResultRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetUserPermissionsResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetUserPermissionsRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.IsSnapshotDoneResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.IsSnapshotDoneRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.IsProcedureDoneResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.IsProcedureDoneRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.RecommissionRegionServerResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.RecommissionRegionServerRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.SetQuotaResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.SetQuotaRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ClearDeadServersResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ClearDeadServersRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.CoprocessorServiceResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.CoprocessorServiceRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.AddColumnResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.AddColumnRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.FlushTableResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.FlushTableRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ListNamespacesResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ListNamespacesRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.OfflineRegionResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.OfflineRegionRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.DisableTableResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.DisableTableRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ModifyColumnStoreFileTrackerResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ModifyColumnStoreFileTrackerRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ScheduleServerCrashProcedureResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ScheduleServerCrashProcedureRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetTableDescriptorsResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetTableDescriptorsRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.DeleteSnapshotResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.DeleteSnapshotRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.SnapshotResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.SnapshotRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.FlushMasterStoreResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.FlushMasterStoreRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.CreateNamespaceResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.CreateNamespaceRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.IsCleanerChoreEnabledResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.IsCleanerChoreEnabledRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.DeleteTableResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.DeleteTableRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetLocksResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetLocksRequestJVMInterface	skipped	protobuf	
